"incident_id","subject_name","claimant_name","gender","date_of_disappearance","location_last_seen","relation_to_missing_person","contact_email","phone_number","claim_submission_date","claim_description","status","created_at","load_date","source_system","record_type","original_table","has_match","match_type","similarity_score","matched_subject_name","field_report_name","report_phone","report_contact_details","report_location","report_description","anonymised_description","raw_text"
"b3ab800b-8523-4070-945b-37110a858722","Samira Rahimi","Fatemeh Cooper","FEMALE",2023-03-09,"Deir ez-Zor, Syria","brother",NA,"+14657770612",2024-08-25,"Samira Rahimi was taken by armed groups around Deir ez-Zor, Syria. No news has come since then.","injured",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",91.6666666666667,"Sami Rahimi","field_report_6.pdf","+14657770612","null","Idlib","Sami Rahimi was taken by armed groups around Idlib, Syria. No news has come since then.","[PERSON] was taken by armed groups around [LOC], [LOC]. No news has come since then.","## FIELD REPORT

Report Date: 30 July 2024

Officer:

Department: Field Operations Unit

Subject: Confirmation of Injury

On 30 July 2024, official communication was received from military unit in Kelleyside confirming the injury of:

Name: Sami Rahimi

Details:

Sami Rahimi was taken by armed groups around Idlib, Syria. No news has come since then.

Report submitted by:

Contact: +1-465-777-0612x988"
"a5b08e26-fc52-4468-99e8-49b63a0517b2","Fatemeh Haddad","Omar Schultz","MALE",2022-01-09,"Homs, Syria","brother",NA,"+17544584741",2025-04-04,"I last saw Fatemeh Haddad near Homs, Syria while fleeing the conflict. We got separated during the chaos.","detained",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",78.235294117647,"Fatemeh Al","field_report_22.pdf","+17544584741","null","Kandahar","I  last  saw  Fatemeh  Al-Mansour  near  Kandahar,  Afghanistan  while  fleeing  the  conflict.  We  got separated during the chaos.","I last saw [PERSON] near [LOC], [LOC] while fleeing the conflict. We got separated during the chaos.","## FIELD REPORT

Report Date: 20 April 2025

Officer:

Department: Field Operations Unit

Subject: Confirmation of Detention

On 20 April 2025, official communication was received from medical officer in berg confirming the

detention of:

Name: Fatemeh Al

Details:

I  last  saw  Fatemeh  Al-Mansour  near  Kandahar,  Afghanistan  while  fleeing  the  conflict.  We  got separated during the chaos.

Report submitted by:

Contact: 754.458.4741x340"
"8b60c511-b816-4aeb-ac6a-7c8576876c62","Zahra El","Nadia Coleman","FEMALE",2022-03-12,"Kandahar, Afghanistan","sister",NA,"+11074043368",2024-10-30,"Zahra El-Sayed was last seen helping others escape near Kandahar, Afghanistan. There have been no updates since.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",85.5,"Zahra Shirazi","field_report_10.pdf","+11074043368","null","Herat","My  relative  Zahra  Shirazi  was  with  me  when  we  crossed  Herat,  Afghanistan.  She  disappeared shortly after.","My [PERSON] was with me when we crossed [LOC], [LOC]. She disappeared shortly after.","## FIELD REPORT

Report Date: 03 August 2023

Officer:

Department: Field Operations Unit

Subject: Confirmation of Death

On 03 August 2023, official communication was received from border patrol in South Aaronhaven confirming the death of:

Name: Zahra Shirazi

Details:

My  relative  Zahra  Shirazi  was  with  me  when  we  crossed  Herat,  Afghanistan.  She  disappeared shortly after.

Report submitted by:

Contact: 107.404.3368x957"
"be5f902f-b58a-4738-8166-72213063ae7f","Omar Haddad","Karim Clarke","MALE",2023-01-14,"Kandahar, Afghanistan","father",NA,"+61455892476",2025-02-03,"My relative Omar Haddad was with me when we crossed Kandahar, Afghanistan. She disappeared shortly after.","detained",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"EXACT",100,"Omar Haddad","field_report_4.pdf","+61455892476","045 5895 2476","Deir ez - Zor","We lost  contact  with  Omar  Haddad  in  Deir  ez-Zor,  Syria.  I  fear  she  may  have  been  detained  or worse.","We lost  contact  with  [PERSON]  in  [LOC],  [LOC].  I  fear  she  may  have  been  detained  or worse.","## FIELD REPORT

Report Date: 20 January 2025

Officer: Kenneth Brown

Department: Field Operations Unit

Subject: Confirmation of Detention

On  20  January  2025,  official  communication  was  received  from  local  police  in  North  Tinaburgh confirming the detention of:

Name: Omar Haddad

Details:

We lost  contact  with  Omar  Haddad  in  Deir  ez-Zor,  Syria.  I  fear  she  may  have  been  detained  or worse.

Report submitted by:

Contact: 045 5895 2476"
"db3fb4a2-161d-4acf-9eb6-d1f0f5321352","Huda Nasseri","Sami Jacobs","MALE",2022-03-07,"Tripoli, Libya","brother",NA,"+61404240255",2024-08-26,"My relative Huda Nasseri was with me when we crossed Tripoli, Libya. She disappeared shortly after.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",85.5,"Huda El","field_report_33.pdf","+61404240255","null","Mosul","Huda El-Sayed was taken by armed groups around Mosul, Iraq. No news has come since then.","[PERSON] El-Sayed was taken by armed groups around [LOC],. No news has come since then.","## FIELD REPORT

Report Date: 17 September 2023

Officer: Mark Bryan

Department: Field Operations Unit

Subject: Confirmation of Death

On 17 September 2023, official communication was received from local police in Port  confirming the

death of:

Name: Huda El

Details:

Huda El-Sayed was taken by armed groups around Mosul, Iraq. No news has come since then.

Report submitted by: Gregory Middleton

Contact: 041 0424 0255"
"581e60ef-f8ef-4c71-ab9f-ff6ae666a9b4","Omar Rahimi","Samira Schneider","FEMALE",2023-01-29,"Herat, Afghanistan","cousin",NA,"+17519346389",2025-01-25,"I last saw Omar Rahimi near Herat, Afghanistan while fleeing the conflict. We got separated during the chaos.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",81.8181818181818,"Amir Rahimi","field_report_23.pdf","+17519346389","null","Kirkuk","Amir Rahimi was taken by armed groups around Kirkuk, Iraq. No news has come since then.","[PERSON] was taken by armed groups around [LOC], no news has come since then.","## FIELD REPORT

Report Date: 29 October 2023

Officer: Victoria Perry DVM

Department: Field Operations Unit

Subject: Confirmation of Death

On 29 October 2023, official communication was received from military unit in Lake Shari confirming the death of:

Name: Amir Rahimi

Details:

Amir Rahimi was taken by armed groups around Kirkuk, Iraq. No news has come since then.

Report submitted by: Garrett Guzman

Contact: (751)934-6389"
"f1dde1f6-4e81-42da-8a8d-4853b6bbcd58","Yasmin Karimi","Yusuf Baldwin","MALE",2022-12-29,"Tripoli, Libya","aunt",NA,"+19695794575",2025-03-28,"We lost contact with Yasmin Karimi in Tripoli, Libya. I fear she may have been detained or worse.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",76.9230769230769,"Samira Karimi","field_report_39.pdf","+19695794575","null","Idlib","Samira Karimi was taken by armed groups around Idlib, Syria. No news has come since then.","[PERSON] was taken by armed groups around [LOC], [LOC]. No news has come since then.","## FIELD REPORT

Report Date: 09 November 2023

Officer:

Department: Field Operations Unit

Subject: Confirmation of Death

On 09 November 2023, official communication was received from medical officer in burgh confirming the death of:

Name: Samira Karimi

Details:

Samira Karimi was taken by armed groups around Idlib, Syria. No news has come since then.

Report submitted by:

Contact: (969)579-4575x959"
"84a6d693-230f-4e69-834d-42fd24caabcb","Omar Shirazi","Samira Campbell","FEMALE",2023-11-22,"Kirkuk, Iraq","brother",NA,"+11080153374",2025-06-13,"Omar Shirazi was last seen helping others escape near Kirkuk, Iraq. There have been no updates since.","detained",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",83.3333333333333,"Noor Shirazi","field_report_38.pdf","+11080153374","emails and URLs not provided","Homs","I  last  saw  Noor  Shirazi  near  Homs,  Syria  while  fleeing  the  conflict.  We  got  separated  during  the chaos.","I last saw [PERSON] near [LOC] while fleeing the conflict. We got separated during the chaos.","## FIELD REPORT

Report Date: 20 November 2023

Officer:

Department: Field Operations Unit

Subject: Confirmation of Detention

On 20 November 2023, official communication was received from military unit in East  confirming the detention of:

Name: Noor Shirazi

Details:

I  last  saw  Noor  Shirazi  near  Homs,  Syria  while  fleeing  the  conflict.  We  got  separated  during  the chaos.

Report submitted by:

Contact: 001-108-015-3374x35670"
"757750a9-a491-40b2-aa1f-ca65e27a984d","Sami Karimi","Fatemeh Thomas","FEMALE",2021-03-04,"Idlib, Syria","brother",NA,"+19695794575",2025-03-02,"My relative Sami Karimi was with me when we crossed Idlib, Syria. She disappeared shortly after.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",91.6666666666667,"Samira Karimi","field_report_39.pdf","+19695794575","null","Idlib","Samira Karimi was taken by armed groups around Idlib, Syria. No news has come since then.","[PERSON] was taken by armed groups around [LOC], [LOC]. No news has come since then.","## FIELD REPORT

Report Date: 09 November 2023

Officer:

Department: Field Operations Unit

Subject: Confirmation of Death

On 09 November 2023, official communication was received from medical officer in burgh confirming the death of:

Name: Samira Karimi

Details:

Samira Karimi was taken by armed groups around Idlib, Syria. No news has come since then.

Report submitted by:

Contact: (969)579-4575x959"
"7d9d2b3b-c55f-4445-b09e-0302b525a4d9","Amir Jalali","Ali Reza Mendoza","MALE",2022-04-19,"Tehran, Iran","uncle",NA,"+11461727580",2025-04-13,"Amir Jalali was last seen helping others escape near Tehran, Iran. There have been no updates since.","detained",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",85.5,"Amir Al","field_report_21.pdf","+11461727580","tamara.fleming@example.com, https://www.example.com","Homs","Amir  Al-Mansour  was  last  seen  helping  others  escape  near  Homs,  Syria.  There  have  been  no updates since.","[PERSON]  Al-Mansour  was  last  seen  helping  others  escape  near  [LOC],  [LOC].  There  have  been  no updates since.","## FIELD REPORT

Report Date: 04 August 2023

Officer: Jesus Garcia

Department: Field Operations Unit

Subject: Confirmation of Detention

On  04  August  2023,  official  communication  was  received  from  military  unit  in      confirming  the detention of:

Name: Amir Al

Details:

Amir  Al-Mansour  was  last  seen  helping  others  escape  near  Homs,  Syria.  There  have  been  no updates since.

Report submitted by: Tamara Fleming

Contact: (146)172-7580"
"0f5675f8-b048-4aa1-92ae-5c22741b77f5","Karim Jalali","Layla Moore","FEMALE",2022-05-07,"Tripoli, Libya","cousin",NA,"+14160199198",2024-12-27,"Karim Jalali was taken by armed groups around Tripoli, Libya. No news has come since then.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",85.5,"Karim El","field_report_9.pdf","+14160199198","null","Homs","We lost contact with Karim El-Sayed in Homs, Syria. I fear she may have been detained or worse.","We lost contact with [PERSON] in [LOC], [LOC]. I fear [PERSON] may have been detained or worse.","## FIELD REPORT

Report Date: 26 October 2024

Officer: Yesenia Anderson

Department: Field Operations Unit

Subject: Confirmation of Death

On 26 October 2024, official  communication  was  received  from  border  patrol  in      confirming  the

death of:

Name: Karim El

Details:

We lost contact with Karim El-Sayed in Homs, Syria. I fear she may have been detained or worse.

Report submitted by: Cynthia Watson

Contact: +1-416-019-9198x48087"
"44777442-b187-43e6-9457-8ad9a867a096","Nader Haddad","Samira Johnson","FEMALE",2021-09-28,"Herat, Afghanistan","child",NA,"+61455892476",2024-11-13,"We lost contact with Nader Haddad in Herat, Afghanistan. I fear she may have been detained or worse.","detained",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",78.2608695652174,"Omar Haddad","field_report_4.pdf","+61455892476","045 5895 2476","Deir ez - Zor","We lost  contact  with  Omar  Haddad  in  Deir  ez-Zor,  Syria.  I  fear  she  may  have  been  detained  or worse.","We lost  contact  with  [PERSON]  in  [LOC],  [LOC].  I  fear  she  may  have  been  detained  or worse.","## FIELD REPORT

Report Date: 20 January 2025

Officer: Kenneth Brown

Department: Field Operations Unit

Subject: Confirmation of Detention

On  20  January  2025,  official  communication  was  received  from  local  police  in  North  Tinaburgh confirming the detention of:

Name: Omar Haddad

Details:

We lost  contact  with  Omar  Haddad  in  Deir  ez-Zor,  Syria.  I  fear  she  may  have  been  detained  or worse.

Report submitted by:

Contact: 045 5895 2476"
"c7332304-4822-4120-84f9-eccd7630a8a7","Nader El","Nader Reyes","MALE",2022-10-28,"Aleppo, Syria","spouse",NA,"+10062394599",2024-12-31,"Nader El-Sayed was last seen helping others escape near Aleppo, Syria. There have been no updates since.","injured",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",85.5,"Nader Jalali","field_report_36.pdf","+10062394599","null","Mosul","We lost contact with Nader Jalali in Mosul, Iraq. I fear she may have been detained or worse.","We lost contact with [PERSON] in [LOC], [LOC]. I fear [PERSON] may have been detained or worse.","## FIELD REPORT

Report Date: 17 January 2025

Officer:

Department: Field Operations Unit

Subject: Confirmation of Injury

On 17 January 2025, official communication was received from local police in West   confirming the injury of:

Name: Nader Jalali

Details:

We lost contact with Nader Jalali in Mosul, Iraq. I fear she may have been detained or worse.

Report submitted by:

Contact: 006.239.4599x426"
"e80368e2-a37d-4fca-a9a6-df1391c4b8c6","Noor Bakhtiari","Hassan Smith","MALE",2023-10-03,"Homs, Syria","sister",NA,"+981198586635",2025-06-05,"Noor Bakhtiari was taken by armed groups around Homs, Syria. No news has come since then.","evacuated",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"EXACT",100,"Noor Bakhtiari","field_report_27.pdf","+981198586635","null","Herat","Noor Bakhtiari was last seen helping others escape near Herat, Afghanistan. There have been no updates since.","Noor [PERSON] was last seen helping others escape near [LOC], [LOC]. There have been no updates since.","## FIELD REPORT

Report Date: 26 September 2024

Officer: Rebecca Escobar

Department: Field Operations Unit

Subject: Confirmation of Evacuation

On 26 September 2024, official communication was received from border patrol in   confirming the evacuation of:

Name: Noor Bakhtiari

Details:

Noor Bakhtiari was last seen helping others escape near Herat, Afghanistan. There have been no updates since.

Report submitted by: Francis Macias

Contact: +98 11 9858 6635"
"43839f12-1335-46c3-8de5-f4aff27815f6","Amina El","Noor Murphy","FEMALE",2023-03-09,"Tehran, Iran","aunt",NA,"+15396597442",2025-05-03,"My relative Amina El-Sayed was with me when we crossed Tehran, Iran. She disappeared shortly after.","injured",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",85.5,"Amina Rahimi","field_report_13.pdf","+15396597442","null","Tripoli","I  last saw Amina Rahimi near Tripoli, Libya while fleeing the conflict. We got separated during the","I last saw [PERSON] near [LOC], [COUNTRY] while fleeing the conflict. We got separated during the","## FIELD REPORT

Report Date: 10 August 2023

Officer:

Department: Field Operations Unit

Subject: Confirmation of Injury

On 10 August 2023, official communication was received from medical officer in   confirming the injury of:

Name: Amina Rahimi

Details:

I  last saw Amina Rahimi near Tripoli, Libya while fleeing the conflict. We got separated during the

chaos.

Report submitted by:

Contact: 539.659.7442x526"
"acdeafcd-6306-4765-8fa3-baf648f368ba","Ali Reza Haddad","Yasmin Nicholson","FEMALE",2020-09-23,"Idlib, Syria","aunt",NA,NA,2025-05-26,"Ali Reza Haddad was last seen helping others escape near Idlib, Syria. There have been no updates since.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",80,"Ali Reza El","field_report_11.pdf",NA,"null","Tripoli","We lost  contact  with  Ali  Reza  El-Sayed  in  Tripoli,  Libya.  I  fear  she  may  have  been  detained  or worse.","We lost  contact  with  [PERSON]  in  [LOC],  [LOC].  I  fear  she  may  have  been  detained  or worse.","FIELD REPORT

Report Date: 06 November 2024

Officer:

Department: Field Operations Unit

Subject: Confirmation of Death

On 06 November 2024, official communication was received from local police in  berg confirming the

death of:

Name: Ali Reza El

Details:

We lost  contact  with  Ali  Reza  El-Sayed  in  Tripoli,  Libya.  I  fear  she  may  have  been  detained  or worse.

Report submitted by:

Contact: 0922 090 0701"
"8ede9b46-407d-4aff-8b51-a9112d90e4ee","Nader Rahimi","Huda Jones","FEMALE",2024-01-28,"Deir ez-Zor, Syria","cousin",NA,"+17519346389",2024-11-20,"Nader Rahimi was taken by armed groups around Deir ez-Zor, Syria. No news has come since then.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",78.2608695652174,"Amir Rahimi","field_report_23.pdf","+17519346389","null","Kirkuk","Amir Rahimi was taken by armed groups around Kirkuk, Iraq. No news has come since then.","[PERSON] was taken by armed groups around [LOC], no news has come since then.","## FIELD REPORT

Report Date: 29 October 2023

Officer: Victoria Perry DVM

Department: Field Operations Unit

Subject: Confirmation of Death

On 29 October 2023, official communication was received from military unit in Lake Shari confirming the death of:

Name: Amir Rahimi

Details:

Amir Rahimi was taken by armed groups around Kirkuk, Iraq. No news has come since then.

Report submitted by: Garrett Guzman

Contact: (751)934-6389"
"8548867b-ad5c-4a24-8d59-616b7779857f","Samira Farahani","Yusuf Holloway","MALE",2022-04-08,"Idlib, Syria","brother",NA,"+10453585973",2025-05-07,"We lost contact with Samira Farahani in Idlib, Syria. I fear she may have been detained or worse.","detained",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",85.5,"Samira Al","field_report_32.pdf","+10453585973","kathryn.reeves@example.com, https://www.example.com","Homs","Samira Al-Mansour was taken by armed groups around Homs, Syria. No news has come since then.","[PERSON] Al-Mansour was taken by armed groups around [LOC], [LOC]. No news has come since then.","## FIELD REPORT

Report Date: 22 April 2024

Officer: Betty Brock

Department: Field Operations Unit

Subject: Confirmation of Detention

On 22 April 2024, official communication was received from medical officer in borough confirming the detention of:

Name: Samira Al

Details:

Samira Al-Mansour was taken by armed groups around Homs, Syria. No news has come since then.

Report submitted by: Kathryn Reeves

Contact: 0453585973"
"18dd3aea-43b6-46ef-b5c8-21337b8b1581","Fatemeh Al","Huda Rivera","FEMALE",2023-07-13,"Kandahar, Afghanistan","sister",NA,"+17544584741",2024-12-18,"I last saw Fatemeh Al-Mansour near Kandahar, Afghanistan while fleeing the conflict. We got separated during the chaos.","detained",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"EXACT",100,"Fatemeh Al","field_report_22.pdf","+17544584741","null","Kandahar","I  last  saw  Fatemeh  Al-Mansour  near  Kandahar,  Afghanistan  while  fleeing  the  conflict.  We  got separated during the chaos.","I last saw [PERSON] near [LOC], [LOC] while fleeing the conflict. We got separated during the chaos.","## FIELD REPORT

Report Date: 20 April 2025

Officer:

Department: Field Operations Unit

Subject: Confirmation of Detention

On 20 April 2025, official communication was received from medical officer in berg confirming the

detention of:

Name: Fatemeh Al

Details:

I  last  saw  Fatemeh  Al-Mansour  near  Kandahar,  Afghanistan  while  fleeing  the  conflict.  We  got separated during the chaos.

Report submitted by:

Contact: 754.458.4741x340"
"9efa0407-f2ed-4ab0-be38-69e20df63417","Yasmin Nasseri","Amir Mcintosh","MALE",2024-04-10,"Deir ez-Zor, Syria","child",NA,"+17819214749",2025-07-17,"My relative Yasmin Nasseri was with me when we crossed Deir ez-Zor, Syria. She disappeared shortly after.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",84.6153846153846,"Amir Nasseri","field_report_20.pdf","+17819214749","null","Mosul","Amir Nasseri was last seen helping others escape near Mosul, Iraq. There have been no updates","[PERSON] was last seen helping others escape near [LOC],. There have been no updates","## FIELD REPORT

Report Date: 21 November 2024

Officer:

Department: Field Operations Unit

Subject: Confirmation of Death

On 21 November 2024, official communication was received from medical officer in   confirming the

death of:

Name: Amir Nasseri

Details:

Amir Nasseri was last seen helping others escape near Mosul, Iraq. There have been no updates

since.

Report submitted by: Ronald Carson

Contact: 781.921.4749x84746"
"736d417c-52ce-45e3-a9df-05c764a0053f","Layla Rahimi","Farhad Johnson","MALE",2022-07-05,"Kandahar, Afghanistan","sister",NA,"+15396597442",2025-01-09,"My relative Layla Rahimi was with me when we crossed Kandahar, Afghanistan. She disappeared shortly after.","injured",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",75,"Amina Rahimi","field_report_13.pdf","+15396597442","null","Tripoli","I  last saw Amina Rahimi near Tripoli, Libya while fleeing the conflict. We got separated during the","I last saw [PERSON] near [LOC], [COUNTRY] while fleeing the conflict. We got separated during the","## FIELD REPORT

Report Date: 10 August 2023

Officer:

Department: Field Operations Unit

Subject: Confirmation of Injury

On 10 August 2023, official communication was received from medical officer in   confirming the injury of:

Name: Amina Rahimi

Details:

I  last saw Amina Rahimi near Tripoli, Libya while fleeing the conflict. We got separated during the

chaos.

Report submitted by:

Contact: 539.659.7442x526"
"c73f6e1b-af90-4e3c-9d75-0e9890e0b95f","Nader Rahimi","Ali Reza Garner","MALE",2020-10-15,"Mosul, Iraq","child",NA,"+17519346389",2024-09-20,"We lost contact with Nader Rahimi in Mosul, Iraq. I fear she may have been detained or worse.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",78.2608695652174,"Amir Rahimi","field_report_23.pdf","+17519346389","null","Kirkuk","Amir Rahimi was taken by armed groups around Kirkuk, Iraq. No news has come since then.","[PERSON] was taken by armed groups around [LOC], no news has come since then.","## FIELD REPORT

Report Date: 29 October 2023

Officer: Victoria Perry DVM

Department: Field Operations Unit

Subject: Confirmation of Death

On 29 October 2023, official communication was received from military unit in Lake Shari confirming the death of:

Name: Amir Rahimi

Details:

Amir Rahimi was taken by armed groups around Kirkuk, Iraq. No news has come since then.

Report submitted by: Garrett Guzman

Contact: (751)934-6389"
"ede02d33-a36d-4567-b3a4-4f408d3ba57f","Rania El","Amir Johnson","MALE",2021-09-22,"Kandahar, Afghanistan","uncle",NA,"+12031329887",2024-12-06,"Rania El-Sayed was last seen helping others escape near Kandahar, Afghanistan. There have been no updates since.","injured",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",85.5,"Rania Bakhtiari","field_report_29.pdf","+12031329887","203-132-9887x12320","Homs","I last saw Rania Bakhtiari near Homs, Syria while fleeing the conflict. We got separated during the chaos.","I last saw [PERSON] near [LOC], [LOC] while fleeing the conflict. We got separated during the chaos.","## FIELD REPORT

Report Date: 31 October 2024

Officer:

Department: Field Operations Unit

Subject: Confirmation of Injury

On  31  October  2024,  official  communication  was  received  from  medical  officer  in  Gregoryhaven confirming the injury of:

Name: Rania Bakhtiari

Details:

I last saw Rania Bakhtiari near Homs, Syria while fleeing the conflict. We got separated during the chaos.

Report submitted by:

Contact: 203-132-9887x12320"
"bbfbf76c-3de6-47f9-bfc4-6c0eacdfe0ff","Samira El","Nadia Powers","FEMALE",2023-11-09,"Kirkuk, Iraq","brother",NA,"+10453585973",2025-05-01,"Samira El-Sayed was last seen helping others escape near Kirkuk, Iraq. There have been no updates since.","detained",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",88.8888888888889,"Samira Al","field_report_32.pdf","+10453585973","kathryn.reeves@example.com, https://www.example.com","Homs","Samira Al-Mansour was taken by armed groups around Homs, Syria. No news has come since then.","[PERSON] Al-Mansour was taken by armed groups around [LOC], [LOC]. No news has come since then.","## FIELD REPORT

Report Date: 22 April 2024

Officer: Betty Brock

Department: Field Operations Unit

Subject: Confirmation of Detention

On 22 April 2024, official communication was received from medical officer in borough confirming the detention of:

Name: Samira Al

Details:

Samira Al-Mansour was taken by armed groups around Homs, Syria. No news has come since then.

Report submitted by: Kathryn Reeves

Contact: 0453585973"
"3e85c8c4-a947-4663-8e73-752359ecc846","Huda Jalali","Omar Wright","MALE",2023-05-03,"Tripoli, Libya","spouse",NA,"+12274330372",2025-04-25,"My relative Huda Jalali was with me when we crossed Tripoli, Libya. She disappeared shortly after.","evacuated",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"EXACT",100,"Huda Jalali","field_report_25.pdf","+12274330372","tracy.garcia@example.com, https://www.example.com","Deir ez - Zor","We lost contact with Huda Jalali in Deir ez-Zor, Syria. I fear she may have been detained or worse.","We lost contact with [PERSON] in [LOC], [LOC]. I fear she may have been detained or worse.","## FIELD REPORT

Report Date: 22 August 2023

Officer:

Department: Field Operations Unit

Subject: Confirmation of Evacuation

On 22 August 2023, official communication was received from medical officer in   confirming the

evacuation of:

Name: Huda Jalali

Details:

We lost contact with Huda Jalali in Deir ez-Zor, Syria. I fear she may have been detained or worse.

Report submitted by: Tracy Garcia

Contact: 2274330372"
"504d281f-c953-4b63-ba81-edd9587ef344","Omar Nasseri","Amir Graham","MALE",2022-10-03,"Tehran, Iran","father",NA,"+17819214749",2025-04-27,"Omar Nasseri was taken by armed groups around Tehran, Iran. No news has come since then.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",83.3333333333333,"Amir Nasseri","field_report_20.pdf","+17819214749","null","Mosul","Amir Nasseri was last seen helping others escape near Mosul, Iraq. There have been no updates","[PERSON] was last seen helping others escape near [LOC],. There have been no updates","## FIELD REPORT

Report Date: 21 November 2024

Officer:

Department: Field Operations Unit

Subject: Confirmation of Death

On 21 November 2024, official communication was received from medical officer in   confirming the

death of:

Name: Amir Nasseri

Details:

Amir Nasseri was last seen helping others escape near Mosul, Iraq. There have been no updates

since.

Report submitted by: Ronald Carson

Contact: 781.921.4749x84746"
"cbc72f1a-cf08-4a54-b429-9924c0986750","Layla Shirazi","Nader Brown","MALE",2021-01-05,"Mosul, Iraq","child",NA,"+11074043368",2024-09-01,"My relative Layla Shirazi was with me when we crossed Mosul, Iraq. She disappeared shortly after.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",76.9230769230769,"Zahra Shirazi","field_report_10.pdf","+11074043368","null","Herat","My  relative  Zahra  Shirazi  was  with  me  when  we  crossed  Herat,  Afghanistan.  She  disappeared shortly after.","My [PERSON] was with me when we crossed [LOC], [LOC]. She disappeared shortly after.","## FIELD REPORT

Report Date: 03 August 2023

Officer:

Department: Field Operations Unit

Subject: Confirmation of Death

On 03 August 2023, official communication was received from border patrol in South Aaronhaven confirming the death of:

Name: Zahra Shirazi

Details:

My  relative  Zahra  Shirazi  was  with  me  when  we  crossed  Herat,  Afghanistan.  She  disappeared shortly after.

Report submitted by:

Contact: 107.404.3368x957"
"42cf4e6d-9226-4ecf-b10f-8eb5cb2c4e21","Amina Nasseri","Zahra Cooley","FEMALE",2023-03-14,"Idlib, Syria","spouse",NA,"+17819214749",2025-05-30,"I last saw Amina Nasseri near Idlib, Syria while fleeing the conflict. We got separated during the chaos.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",88,"Amir Nasseri","field_report_20.pdf","+17819214749","null","Mosul","Amir Nasseri was last seen helping others escape near Mosul, Iraq. There have been no updates","[PERSON] was last seen helping others escape near [LOC],. There have been no updates","## FIELD REPORT

Report Date: 21 November 2024

Officer:

Department: Field Operations Unit

Subject: Confirmation of Death

On 21 November 2024, official communication was received from medical officer in   confirming the

death of:

Name: Amir Nasseri

Details:

Amir Nasseri was last seen helping others escape near Mosul, Iraq. There have been no updates

since.

Report submitted by: Ronald Carson

Contact: 781.921.4749x84746"
